Date,Ticker,Signal,Confidence,Close
2025-11-13,ORCL,-1,0.5831,216.99639892578125
2025-11-13,TSLA,-1,0.5902,401.989990234375
2025-11-14,AAPL,-1,0.9172,272.4100036621094
2025-11-14,AMZN,0,0.4205,234.69000244140625
2025-11-14,GOOGL,0,0.4161,276.22930908203125
2025-11-14,IBM,-1,0.7312,305.69000244140625
2025-11-14,MSFT,-1,0.7506,509.2268981933594
2025-11-14,ORCL,-1,0.5901,222.26248168945312
2025-11-14,TSLA,-1,0.5954,404.3500061035156
2025-11-17,AAPL,-1,0.9147,267.4599914550781
2025-11-17,AMZN,0,0.4217,232.8699951171875
2025-11-17,GOOGL,0,0.4235,284.83367919921875
2025-11-17,IBM,-1,0.6797,297.1700134277344
2025-11-17,MSFT,-1,0.7499,506.54193115234375
2025-11-17,ORCL,-1,0.5999,219.2803497314453
2025-11-17,TSLA,-1,0.5992,408.9200134277344
2025-11-18,AAPL,-1,0.9156,267.44000244140625
2025-11-18,AMZN,0,0.4102,222.5500030517578
2025-11-18,GOOGL,0,0.4244,284.09417724609375
2025-11-18,IBM,-1,0.4324,289.95001220703125
2025-11-18,MSFT,-1,0.7499,492.8675537109375
2025-11-18,ORCL,-1,0.6012,219.90869140625
2025-11-18,TSLA,-1,0.5987,401.25
2025-11-19,AAPL,-1,0.9151,268.55999755859375
2025-11-19,AMZN,-1,0.4146,222.69000244140625
2025-11-19,GOOGL,0,0.4235,292.61859130859375
2025-11-19,IBM,-1,0.3896,288.5299987792969
2025-11-19,MSFT,-1,0.7511,486.2099914550781
2025-11-19,ORCL,-1,0.6059,224.93540954589844
2025-11-19,TSLA,-1,0.6004,403.989990234375
2025-11-20,AAPL,-1,0.9125,266.25
2025-11-20,AMZN,-1,0.4292,217.13999938964844
2025-11-20,GOOGL,0,0.3996,289.26080322265625
2025-11-20,IBM,-1,0.4584,290.3999938964844
2025-11-20,MSFT,-1,0.7508,478.4299926757813
2025-11-20,ORCL,-1,0.6089,210.1345367431641
2025-11-20,TSLA,-1,0.6008,395.2300109863281
2025-11-21,AAPL,-1,0.9094,271.489990234375
2025-11-21,AMZN,-1,0.4474,220.69000244140625
2025-11-21,GOOGL,1,0.3912,299.464111328125
2025-11-21,IBM,-1,0.7457,297.44000244140625
2025-11-21,MSFT,-1,0.7511,472.1199951171875
2025-11-21,ORCL,-1,0.6209,198.23597717285156
2025-11-21,TSLA,-1,0.6032,391.0899963378906
2025-11-24,AAPL,-1,0.9016,275.9200134277344
2025-11-24,AMZN,-1,0.4596,226.27999877929688
2025-11-24,GOOGL,1,0.4089,318.3717346191406
2025-11-24,IBM,-1,0.758,304.1199951171875
2025-11-24,MSFT,-1,0.7496,474.0
2025-11-24,ORCL,-1,0.6283,199.75196838378903
2025-11-24,TSLA,-1,0.6071,417.7799987792969
2025-11-25,AAPL,-1,0.898,276.9700012207031
2025-11-25,AMZN,-1,0.4663,229.6699981689453
2025-11-25,GOOGL,1,0.4181,323.22857666015625
2025-11-25,IBM,-1,0.7616,304.4800109863281
2025-11-25,MSFT,-1,0.75,476.989990234375
2025-11-25,ORCL,-1,0.6306,196.5105438232422
2025-11-25,TSLA,-1,0.6026,419.3999938964844
2025-11-26,AAPL,-1,0.8967,277.54998779296875
2025-11-26,AMZN,-1,0.4651,229.16000366210935
2025-11-26,GOOGL,1,0.4208,319.7408752441406
2025-11-26,IBM,-1,0.7634,303.2099914550781
2025-11-26,MSFT,-1,0.7508,485.5
2025-11-26,ORCL,-1,0.6378,204.41964721679688
2025-11-26,TSLA,-1,0.6011,426.5799865722656
2025-11-28,AAPL,-1,0.8969,278.8500061035156
2025-11-28,AMZN,-1,0.4547,233.22000122070312
2025-11-28,GOOGL,1,0.4161,319.970703125
2025-11-28,IBM,-1,0.7654,308.5799865722656
2025-11-28,MSFT,-1,0.749,492.010009765625
2025-11-28,ORCL,-1,0.6359,201.4175720214844
2025-11-28,TSLA,-1,0.5995,430.1700134277344
2025-12-01,AAPL,-1,0.8952,283.1000061035156
2025-12-01,AMZN,-1,0.4346,233.8800048828125
2025-12-01,GOOGL,1,0.4032,314.6841735839844
2025-12-01,IBM,-1,0.766,305.6700134277344
2025-12-01,MSFT,-1,0.747,486.739990234375
2025-12-01,ORCL,-1,0.6318,200.4102325439453
2025-12-01,TSLA,-1,0.5988,430.1400146484375
2025-12-02,AAPL,-1,0.8976,286.19000244140625
2025-12-02,AMZN,-1,0.4268,234.4199981689453
2025-12-02,GOOGL,1,0.3857,315.6035461425781
2025-12-02,IBM,-1,0.7701,301.7799987792969
2025-12-02,MSFT,-1,0.7477,490.0
2025-12-02,ORCL,-1,0.6302,200.56982421875
2025-12-02,TSLA,-1,0.5926,429.239990234375
2025-12-03,AAPL,-1,0.8979,284.1499938964844
2025-12-03,AMZN,-1,0.4217,232.3800048828125
2025-12-03,GOOGL,0,0.3835,319.42108154296875
2025-12-03,IBM,-1,0.7715,302.6199951171875
2025-12-03,MSFT,-1,0.7481,477.7300109863281
2025-12-03,ORCL,-1,0.6316,207.1823272705078
2025-12-03,TSLA,-1,0.589,446.739990234375
2025-12-04,AAPL,-1,0.8991,280.70001220703125
2025-12-04,AMZN,-1,0.4142,229.11000061035156
2025-12-04,GOOGL,0,0.4,317.4123840332031
2025-12-04,IBM,-1,0.7732,307.989990234375
2025-12-04,MSFT,-1,0.7481,480.8399963378906
2025-12-04,ORCL,-1,0.6299,213.7649383544922
2025-12-04,TSLA,-1,0.5864,454.5299987792969
2025-12-05,AAPL,-1,0.8996,278.7799987792969
2025-12-05,AMZN,-1,0.4128,229.52999877929688
2025-12-05,GOOGL,0,0.4177,321.0599670410156
2025-12-05,IBM,-1,0.7734,307.94000244140625
2025-12-05,MSFT,-1,0.747,483.1600036621094
2025-12-05,ORCL,-1,0.6286,217.00636291503903
2025-12-05,TSLA,-1,0.586,455.0
2025-12-08,AAPL,-1,0.8973,277.8900146484375
2025-12-08,AMZN,-1,0.406,226.88999938964844
2025-12-08,GOOGL,0,0.4305,313.7200012207031
2025-12-08,IBM,-1,0.7732,309.17999267578125
2025-12-08,MSFT,-1,0.7459,491.0199890136719
2025-12-08,ORCL,-1,0.6237,219.95855712890625
2025-12-08,TSLA,-1,0.5862,439.5799865722656
2025-12-09,AAPL,-1,0.9012,277.17999267578125
2025-12-09,AMZN,-1,0.4101,227.9199981689453
2025-12-09,GOOGL,0,0.4395,317.0799865722656
2025-12-09,IBM,-1,0.7754,310.4800109863281
2025-12-09,MSFT,-1,0.7473,492.0199890136719
2025-12-09,ORCL,-1,0.6189,220.94595336914065
2025-12-09,TSLA,-1,0.5831,445.1700134277344
2025-12-10,AAPL,-1,0.9033,278.7799987792969
2025-12-10,AMZN,-1,0.4107,231.77999877929688
2025-12-10,GOOGL,0,0.4486,320.2099914550781
2025-12-10,IBM,-1,0.7767,312.6700134277344
2025-12-10,MSFT,-1,0.7472,478.55999755859375
2025-12-10,ORCL,-1,0.6101,222.4220428466797
2025-12-10,TSLA,-1,0.5802,451.4500122070313
2025-12-11,AAPL,-1,0.9032,278.0299987792969
2025-12-11,AMZN,-1,0.4062,230.27999877929688
2025-12-11,GOOGL,0,0.4526,312.42999267578125
2025-12-11,IBM,-1,0.7771,310.739990234375
2025-12-11,MSFT,-1,0.7475,483.4700012207031
2025-12-11,ORCL,-1,0.6112,198.32574462890625
2025-12-11,TSLA,-1,0.5787,446.8900146484375
2025-12-12,AAPL,-1,0.9015,278.2799987792969
2025-12-12,AMZN,0,0.402,226.19000244140625
2025-12-12,GOOGL,0,0.4569,309.2900085449219
2025-12-12,IBM,-1,0.7773,309.239990234375
2025-12-12,MSFT,-1,0.7473,478.5299987792969
2025-12-12,ORCL,-1,0.625,189.4691619873047
2025-12-12,TSLA,-1,0.5793,458.9599914550781
2025-12-15,AAPL,-1,0.8969,274.1099853515625
2025-12-15,AMZN,0,0.4096,222.5399932861328
2025-12-15,GOOGL,0,0.4571,308.2200012207031
2025-12-15,IBM,-1,0.7761,308.6600036621094
2025-12-15,MSFT,-1,0.7455,474.8200073242187
2025-12-15,ORCL,-1,0.6303,184.43246459960935
2025-12-15,TSLA,-1,0.5798,475.30999755859375
2025-12-16,AAPL,-1,0.8986,274.6099853515625
2025-12-16,AMZN,-1,0.4043,222.55999755859375
2025-12-16,GOOGL,0,0.4534,306.57000732421875
2025-12-16,IBM,-1,0.7775,303.17999267578125
2025-12-16,MSFT,-1,0.7469,476.3900146484375
2025-12-16,ORCL,-1,0.6341,188.1526336669922
2025-12-16,TSLA,-1,0.5768,489.8800048828125
2025-12-17,AAPL,-1,0.8983,271.8399963378906
2025-12-17,AMZN,-1,0.411,221.27000427246097
2025-12-17,GOOGL,0,0.4511,296.7200012207031
2025-12-17,IBM,-1,0.7775,303.32000732421875
2025-12-17,MSFT,-1,0.7473,476.1199951171875
2025-12-17,ORCL,-1,0.6343,177.989501953125
2025-12-17,TSLA,-1,0.5768,467.260009765625
2025-12-18,AAPL,-1,0.8966,272.19000244140625
2025-12-18,AMZN,-1,0.4149,226.7599945068359
2025-12-18,GOOGL,0,0.4444,302.4599914550781
2025-12-18,IBM,-1,0.7781,300.45001220703125
2025-12-18,MSFT,-1,0.7469,483.9800109863281
2025-12-18,ORCL,-1,0.6456,179.55535888671875
2025-12-18,TSLA,-1,0.5816,483.3699951171875
2025-12-19,AAPL,-1,0.8928,273.6700134277344
2025-12-19,AMZN,-1,0.4141,227.3500061035156
2025-12-19,GOOGL,0,0.4422,307.1600036621094
2025-12-19,IBM,-1,0.7763,300.9800109863281
2025-12-19,MSFT,-1,0.7473,485.9200134277344
2025-12-19,ORCL,-1,0.6473,191.46388244628903
2025-12-19,TSLA,-1,0.5845,481.2000122070313
2025-12-22,AAPL,-1,0.868,270.9700012207031
2025-12-22,AMZN,-1,0.4124,228.42999267578125
2025-12-22,GOOGL,0,0.4371,309.7799987792969
2025-12-22,IBM,-1,0.773,302.7900085449219
2025-12-22,MSFT,-1,0.7448,484.9200134277344
2025-12-22,ORCL,-1,0.6518,197.85699462890625
2025-12-22,TSLA,-1,0.5872,488.7300109863281
2025-12-23,AAPL,-1,0.8614,272.3599853515625
2025-12-23,AMZN,-1,0.4123,232.13999938964844
2025-12-23,GOOGL,0,0.4251,314.3500061035156
2025-12-23,IBM,-1,0.7706,303.7799987792969
2025-12-23,MSFT,-1,0.7462,486.8500061035156
2025-12-23,ORCL,-1,0.6463,194.8249969482422
2025-12-23,TSLA,-1,0.5855,485.55999755859375
2025-12-24,AAPL,-1,0.8652,273.80999755859375
2025-12-24,AMZN,-1,0.4075,232.3800048828125
2025-12-24,GOOGL,0,0.4145,314.0899963378906
2025-12-24,IBM,-1,0.7713,304.55999755859375
2025-12-24,MSFT,-1,0.7464,488.0199890136719
2025-12-24,ORCL,-1,0.6425,196.9693298339844
2025-12-24,TSLA,-1,0.5852,485.3999938964844
2025-12-26,AAPL,-1,0.8754,273.3999938964844
2025-12-26,AMZN,-1,0.3944,232.52000427246097
2025-12-26,GOOGL,0,0.4093,313.510009765625
2025-12-26,IBM,-1,0.7717,305.0899963378906
2025-12-26,MSFT,-1,0.7465,487.7099914550781
2025-12-26,ORCL,-1,0.6341,197.468017578125
2025-12-26,TSLA,-1,0.5842,475.19000244140625
2025-12-29,AAPL,-1,0.8819,273.760009765625
2025-12-29,AMZN,0,0.4142,232.07000732421875
2025-12-29,GOOGL,0,0.4052,313.55999755859375
2025-12-29,IBM,-1,0.7717,305.739990234375
2025-12-29,MSFT,-1,0.7451,487.1000061035156
2025-12-29,ORCL,-1,0.6306,194.86489868164065
2025-12-29,TSLA,-1,0.586,459.6400146484375
2025-12-30,AAPL,-1,0.8915,273.0799865722656
2025-12-30,AMZN,0,0.4207,232.52999877929688
2025-12-30,GOOGL,0,0.3995,313.8500061035156
2025-12-30,IBM,-1,0.773,302.04998779296875
2025-12-30,MSFT,-1,0.7464,487.4800109863281
2025-12-30,ORCL,-1,0.6287,196.69007873535156
2025-12-30,TSLA,-1,0.585,454.4299926757813
2025-12-31,AAPL,-1,0.8945,271.8599853515625
2025-12-31,AMZN,0,0.4249,230.82000732421875
2025-12-31,GOOGL,0,0.3916,313.0
2025-12-31,IBM,-1,0.7734,296.2099914550781
2025-12-31,MSFT,-1,0.7471,483.6199951171875
2025-12-31,ORCL,-1,0.6221,194.39613342285156
2025-12-31,TSLA,-1,0.5845,449.7200012207031
2026-01-02,AAPL,-1,0.8929,271.010009765625
2026-01-02,AMZN,0,0.4294,226.5
2026-01-02,GOOGL,0,0.3827,315.1499938964844
